plume_id,status,reason,source_mask,reference,reference_kind,out_mask,positive_pixels
GAO20231004t194247p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20231004t194247p0000-A/s2_mask_512.tif,377
GAO20231004t195313p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20231004t195313p0000-A/s2_mask_512.tif,300
GAO20231004t200437p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20231004t200437p0000-A/s2_mask_512.tif,42
GAO20231005t181320p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20231005t181320p0000-A/s2_mask_512.tif,109
GAO20231005t183933p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20231005t183933p0000-A/s2_mask_512.tif,27
GAO20231005t190023p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20231005t190023p0000-C/s2_mask_512.tif,27
GAO20231005t191603p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20231005t191603p0000-A/s2_mask_512.tif,110
GAO20231005t193008p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20231005t193008p0000-A/s2_mask_512.tif,143
GAO20240415t172403p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t172403p0000-A/s2_mask_512.tif,31
GAO20240415t172403p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t172403p0000-B/s2_mask_512.tif,34
GAO20240415t172403p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t172403p0000-C/s2_mask_512.tif,56
GAO20240415t172403p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t172403p0000-D/s2_mask_512.tif,171
GAO20240415t175128p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t175128p0000-A/s2_mask_512.tif,23
GAO20240415t175128p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t175128p0000-C/s2_mask_512.tif,54
GAO20240415t175128p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t175128p0000-D/s2_mask_512.tif,397
GAO20240415t175128p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t175128p0000-E/s2_mask_512.tif,92
GAO20240415t181759p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t181759p0000-A/s2_mask_512.tif,296
GAO20240415t181759p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t181759p0000-B/s2_mask_512.tif,32
GAO20240415t181759p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t181759p0000-C/s2_mask_512.tif,58
GAO20240415t181759p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t181759p0000-D/s2_mask_512.tif,17
GAO20240415t184413p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t184413p0000-A/s2_mask_512.tif,71
GAO20240415t184413p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t184413p0000-B/s2_mask_512.tif,57
GAO20240415t184413p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240415t184413p0000-C/s2_mask_512.tif,44
GAO20240419t194827p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t194827p0000-A/s2_mask_512.tif,112
GAO20240419t194827p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t194827p0000-B/s2_mask_512.tif,13
GAO20240419t195757p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t195757p0000-A/s2_mask_512.tif,47
GAO20240419t195757p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t195757p0000-C/s2_mask_512.tif,13
GAO20240419t201413p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t201413p0000-A/s2_mask_512.tif,155
GAO20240419t201413p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t201413p0000-B/s2_mask_512.tif,32
GAO20240419t202218p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t202218p0000-A/s2_mask_512.tif,29
GAO20240419t202218p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t202218p0000-C/s2_mask_512.tif,71
GAO20240419t202218p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t202218p0000-D/s2_mask_512.tif,130
GAO20240419t203812p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t203812p0000-B/s2_mask_512.tif,173
GAO20240419t204232p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t204232p0000-A/s2_mask_512.tif,76
GAO20240419t204232p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t204232p0000-C/s2_mask_512.tif,51
GAO20240419t212052p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t212052p0000-A/s2_mask_512.tif,54
GAO20240419t212838p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t212838p0000-A/s2_mask_512.tif,45
GAO20240419t214327p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t214327p0000-A/s2_mask_512.tif,161
GAO20240419t221217p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t221217p0000-A/s2_mask_512.tif,47
GAO20240419t221217p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t221217p0000-B/s2_mask_512.tif,41
GAO20240419t221603p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240419t221603p0000-A/s2_mask_512.tif,29
GAO20240420t173512p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t173512p0000-A/s2_mask_512.tif,22
GAO20240420t174535p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t174535p0000-A/s2_mask_512.tif,14
GAO20240420t174535p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t174535p0000-B/s2_mask_512.tif,26
GAO20240420t175055p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t175055p0000-A/s2_mask_512.tif,131
GAO20240420t182155p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t182155p0000-A/s2_mask_512.tif,31
GAO20240420t182155p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t182155p0000-B/s2_mask_512.tif,40
GAO20240420t182155p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t182155p0000-C/s2_mask_512.tif,12
GAO20240420t182155p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t182155p0000-D/s2_mask_512.tif,114
GAO20240420t182155p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t182155p0000-E/s2_mask_512.tif,198
GAO20240420t182155p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t182155p0000-F/s2_mask_512.tif,76
GAO20240420t182936p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t182936p0000-A/s2_mask_512.tif,27
GAO20240420t183810p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t183810p0000-B/s2_mask_512.tif,71
GAO20240420t184615p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t184615p0000-B/s2_mask_512.tif,25
GAO20240420t184615p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t184615p0000-C/s2_mask_512.tif,150
GAO20240420t185421p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240420t185421p0000-A/s2_mask_512.tif,21
GAO20240508t175454p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240508t175454p0000-A/s2_mask_512.tif,153
GAO20240508t175454p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240508t175454p0000-B/s2_mask_512.tif,234
GAO20240508t175454p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240508t175454p0000-C/s2_mask_512.tif,73
GAO20240508t175454p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240508t175454p0000-D/s2_mask_512.tif,72
GAO20240508t175454p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240508t175454p0000-E/s2_mask_512.tif,91
GAO20240508t181643p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240508t181643p0000-D/s2_mask_512.tif,32
GAO20240508t183528p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240508t183528p0000-A/s2_mask_512.tif,68
GAO20240508t183528p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240508t183528p0000-B/s2_mask_512.tif,21
GAO20240509t153040p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t153040p0000-A/s2_mask_512.tif,99
GAO20240509t153040p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t153040p0000-B/s2_mask_512.tif,81
GAO20240509t153040p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t153040p0000-C/s2_mask_512.tif,152
GAO20240509t153040p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t153040p0000-D/s2_mask_512.tif,86
GAO20240509t154925p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t154925p0000-A/s2_mask_512.tif,75
GAO20240509t154925p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t154925p0000-B/s2_mask_512.tif,78
GAO20240509t154925p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t154925p0000-C/s2_mask_512.tif,44
GAO20240509t154925p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t154925p0000-D/s2_mask_512.tif,148
GAO20240509t161035p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t161035p0000-A/s2_mask_512.tif,284
GAO20240509t161035p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t161035p0000-C/s2_mask_512.tif,37
GAO20240509t161035p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t161035p0000-D/s2_mask_512.tif,104
GAO20240509t161035p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t161035p0000-E/s2_mask_512.tif,106
GAO20240509t162931p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t162931p0000-A/s2_mask_512.tif,148
GAO20240509t165055p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t165055p0000-A/s2_mask_512.tif,64
GAO20240509t165055p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t165055p0000-B/s2_mask_512.tif,29
GAO20240509t171050p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t171050p0000-A/s2_mask_512.tif,168
GAO20240509t173540p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t173540p0000-B/s2_mask_512.tif,119
GAO20240509t173540p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t173540p0000-D/s2_mask_512.tif,49
GAO20240509t173540p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240509t173540p0000-I/s2_mask_512.tif,38
GAO20240513t174613p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t174613p0000-A/s2_mask_512.tif,84
GAO20240513t174613p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t174613p0000-B/s2_mask_512.tif,268
GAO20240513t174613p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t174613p0000-C/s2_mask_512.tif,85
GAO20240513t174613p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t174613p0000-D/s2_mask_512.tif,81
GAO20240513t174613p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t174613p0000-F/s2_mask_512.tif,116
GAO20240513t175458p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t175458p0000-B/s2_mask_512.tif,93
GAO20240513t175458p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t175458p0000-C/s2_mask_512.tif,51
GAO20240513t175458p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t175458p0000-D/s2_mask_512.tif,26
GAO20240513t175458p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t175458p0000-E/s2_mask_512.tif,171
GAO20240513t175458p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t175458p0000-G/s2_mask_512.tif,56
GAO20240513t175458p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t175458p0000-H/s2_mask_512.tif,15
GAO20240513t175458p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t175458p0000-J/s2_mask_512.tif,11
GAO20240513t180403p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-A/s2_mask_512.tif,187
GAO20240513t180403p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-B/s2_mask_512.tif,695
GAO20240513t180403p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-C/s2_mask_512.tif,279
GAO20240513t180403p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-D/s2_mask_512.tif,62
GAO20240513t180403p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-E/s2_mask_512.tif,154
GAO20240513t180403p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-F/s2_mask_512.tif,55
GAO20240513t180403p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-G/s2_mask_512.tif,278
GAO20240513t180403p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-H/s2_mask_512.tif,51
GAO20240513t180403p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t180403p0000-I/s2_mask_512.tif,34
GAO20240513t181158p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-A/s2_mask_512.tif,29
GAO20240513t181158p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-C/s2_mask_512.tif,110
GAO20240513t181158p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-D/s2_mask_512.tif,49
GAO20240513t181158p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-F/s2_mask_512.tif,65
GAO20240513t181158p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-G/s2_mask_512.tif,79
GAO20240513t181158p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-H/s2_mask_512.tif,19
GAO20240513t181158p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-I/s2_mask_512.tif,62
GAO20240513t181158p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-J/s2_mask_512.tif,108
GAO20240513t181158p0000-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-K/s2_mask_512.tif,28
GAO20240513t181158p0000-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t181158p0000-L/s2_mask_512.tif,19
GAO20240513t182140p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-A/s2_mask_512.tif,523
GAO20240513t182140p0000-B,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-B/s2_mask_512.tif,148
GAO20240513t182140p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-C/s2_mask_512.tif,366
GAO20240513t182140p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-D/s2_mask_512.tif,239
GAO20240513t182140p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-E/s2_mask_512.tif,37
GAO20240513t182140p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-F/s2_mask_512.tif,163
GAO20240513t182140p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-I/s2_mask_512.tif,39
GAO20240513t182140p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-J/s2_mask_512.tif,23
GAO20240513t182140p0000-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240513t182140p0000-K/s2_mask_512.tif,35
GAO20240514t152310p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-C/s2_mask_512.tif,167
GAO20240514t152310p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-D/s2_mask_512.tif,79
GAO20240514t152310p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-E/s2_mask_512.tif,214
GAO20240514t152310p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-F/s2_mask_512.tif,34
GAO20240514t152310p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-G/s2_mask_512.tif,66
GAO20240514t152310p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-H/s2_mask_512.tif,224
GAO20240514t152310p0000-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-K/s2_mask_512.tif,15
GAO20240514t152310p0000-M,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-M/s2_mask_512.tif,127
GAO20240514t152310p0000-N,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-N/s2_mask_512.tif,57
GAO20240514t152310p0000-O,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-O/s2_mask_512.tif,51
GAO20240514t152310p0000-P,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-P/s2_mask_512.tif,39
GAO20240514t152310p0000-R,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-R/s2_mask_512.tif,176
GAO20240514t152310p0000-S,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t152310p0000-S/s2_mask_512.tif,13
GAO20240514t153110p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-A/s2_mask_512.tif,62
GAO20240514t153110p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-C/s2_mask_512.tif,65
GAO20240514t153110p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-F/s2_mask_512.tif,386
GAO20240514t153110p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-G/s2_mask_512.tif,407
GAO20240514t153110p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-H/s2_mask_512.tif,381
GAO20240514t153110p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-I/s2_mask_512.tif,88
GAO20240514t153110p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-J/s2_mask_512.tif,168
GAO20240514t153110p0000-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-L/s2_mask_512.tif,153
GAO20240514t153110p0000-M,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153110p0000-M/s2_mask_512.tif,401
GAO20240514t153940p0000-D,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-D/s2_mask_512.tif,473
GAO20240514t153940p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-E/s2_mask_512.tif,473
GAO20240514t153940p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-G/s2_mask_512.tif,139
GAO20240514t153940p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-H/s2_mask_512.tif,126
GAO20240514t153940p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-I/s2_mask_512.tif,208
GAO20240514t153940p0000-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-K/s2_mask_512.tif,322
GAO20240514t153940p0000-N,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-N/s2_mask_512.tif,63
GAO20240514t153940p0000-P,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-P/s2_mask_512.tif,47
GAO20240514t153940p0000-Q,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t153940p0000-Q/s2_mask_512.tif,91
GAO20240514t154756p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-A/s2_mask_512.tif,456
GAO20240514t154756p0000-C,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-C/s2_mask_512.tif,146
GAO20240514t154756p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-E/s2_mask_512.tif,213
GAO20240514t154756p0000-F,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-F/s2_mask_512.tif,200
GAO20240514t154756p0000-G,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-G/s2_mask_512.tif,229
GAO20240514t154756p0000-H,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-H/s2_mask_512.tif,100
GAO20240514t154756p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-I/s2_mask_512.tif,94
GAO20240514t154756p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-J/s2_mask_512.tif,50
GAO20240514t154756p0000-N,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-N/s2_mask_512.tif,102
GAO20240514t154756p0000-O,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-O/s2_mask_512.tif,227
GAO20240514t154756p0000-R,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t154756p0000-R/s2_mask_512.tif,36
GAO20240514t155616p0000-A,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-A/s2_mask_512.tif,102
GAO20240514t155616p0000-I,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-I/s2_mask_512.tif,255
GAO20240514t155616p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-J/s2_mask_512.tif,107
GAO20240514t155616p0000-L,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-L/s2_mask_512.tif,103
GAO20240514t155616p0000-M,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-M/s2_mask_512.tif,89
GAO20240514t155616p0000-P,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-P/s2_mask_512.tif,106
GAO20240514t155616p0000-Q,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-Q/s2_mask_512.tif,73
GAO20240514t155616p0000-R,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-R/s2_mask_512.tif,204
GAO20240514t155616p0000-S,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t155616p0000-S/s2_mask_512.tif,154
GAO20240514t160455p0000-E,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t160455p0000-E/s2_mask_512.tif,39
GAO20240514t160455p0000-J,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t160455p0000-J/s2_mask_512.tif,175
GAO20240514t160455p0000-K,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t160455p0000-K/s2_mask_512.tif,128
GAO20240514t160455p0000-U,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t160455p0000-U/s2_mask_512.tif,19
GAO20240514t160455p0000-V,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t160455p0000-V/s2_mask_512.tif,29
GAO20240514t161405p0000-CC,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t161405p0000-CC/s2_mask_512.tif,114
GAO20240514t161405p0000-CG,ok,exists,,,,/diniuvol/yuyao/s2_canonical_masks_v4/GAO20240514t161405p0000-CG/s2_mask_512.tif,55
