plume_id,event_group_id,status,reason,physical_t0,gee_only_t0,physical_prev1,gee_only_prev1,physical_prev2,gee_only_prev2,physical_prev3,gee_only_prev3,physical_seasonal,gee_only_seasonal,physical_year,gee_only_year,physical_raw_cm_mask
tan20260305t195412c12s4001-C,tan20260305t195412c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260307t104944c41s4001-A,tan20260307t104944c41s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260308t070515c65s4001-A,tan20260308t070515c65s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260308t070515c65s4001-B,tan20260308t070515c65s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260308t114156c44s4001-A,tan20260308t114156c44s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260308t192905c34s4001-A,tan20260308t192905c34s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260309t092827c54s4001-A,tan20260309t092827c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260309t092827c54s4001-B,tan20260309t092827c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260309t092827c54s4001-C,tan20260309t092827c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260309t184938c94s4001-E,tan20260309t184938c94s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260309t184938c94s4001-F,tan20260309t184938c94s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260309t184938c94s4001-H,tan20260309t184938c94s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260310t040818c83s4001-B,tan20260310t040818c83s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260310t071811c37s4001-A,tan20260310t071811c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260310t071811c37s4001-B,tan20260310t071811c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260310t071811c37s4001-E,tan20260310t071811c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260310t152000c33s4001-A,tan20260310t152000c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t094010c01s4001-A,tan20260311t094010c01s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t190317c10s4001-A,tan20260311t190317c10s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t190317c10s4001-B,tan20260311t190317c10s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t190317c10s4001-C,tan20260311t190317c10s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t190317c10s4001-D,tan20260311t190317c10s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t190317c10s4001-F,tan20260311t190317c10s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t190317c10s4001-G,tan20260311t190317c10s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t190317c10s4001-H,tan20260311t190317c10s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260311t190317c10s4001-I,tan20260311t190317c10s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260312t073209c50s4001-A,tan20260312t073209c50s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260312t073209c50s4001-B,tan20260312t073209c50s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260312t103532c62s4001-A,tan20260312t103532c62s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260313t065426c45s4001-A,tan20260313t065426c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260313t065426c45s4001-K,tan20260313t065426c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260314t044235c49s4001-A,tan20260314t044235c49s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260314t044235c49s4001-B,tan20260314t044235c49s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260314t060813c77s4001-A,tan20260314t060813c77s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260314t060813c77s4001-C,tan20260314t060813c77s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260314t061600c22s4001-A,tan20260314t061600c22s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260314t061600c22s4001-B,tan20260314t061600c22s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260314t061600c22s4001-C,tan20260314t061600c22s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260314t061600c22s4001-L,tan20260314t061600c22s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260316t110548c39s4001-A,tan20260316t110548c39s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260316t110548c39s4001-B,tan20260316t110548c39s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260316t110548c39s4001-C,tan20260316t110548c39s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260316t110548c39s4001-D,tan20260316t110548c39s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260316t110548c39s4001-E,tan20260316t110548c39s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260316t110548c39s4001-H,tan20260316t110548c39s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260317t102605c54s4001-C,tan20260317t102605c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260317t194442c36s4001-A,tan20260317t194442c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260317t194442c36s4001-B,tan20260317t194442c36s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260318t051007c70s4001-A,tan20260318t051007c70s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260318t161136c12s4001-A,tan20260318t161136c12s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260319t195823c32s4001-A,tan20260319t195823c32s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260320t034213c66s4001-A,tan20260320t034213c66s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260320t034213c66s4001-B,tan20260320t034213c66s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260320t034213c66s4001-C,tan20260320t034213c66s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260320t034213c66s4001-E,tan20260320t034213c66s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260320t191606c48s4001-A,tan20260320t191606c48s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260320t191712c74s4001-A,tan20260320t191712c74s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t061533c49s4001-A,tan20260321t061533c49s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t104833c45s4001-A,tan20260321t104833c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t104833c45s4001-B,tan20260321t104833c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t104833c45s4001-C,tan20260321t104833c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t104833c45s4001-D,tan20260321t104833c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t104833c45s4001-E,tan20260321t104833c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t104833c45s4001-F,tan20260321t104833c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t104833c45s4001-G,tan20260321t104833c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t184013c24s4001-A,tan20260321t184013c24s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t184013c24s4001-B,tan20260321t184013c24s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260321t184013c24s4001-C,tan20260321t184013c24s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260322t150735c44s4001-A,tan20260322t150735c44s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260323t123950c29s4001-A,tan20260323t123950c29s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260323t142812c51s4001-A,tan20260323t142812c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260323t142812c51s4001-B,tan20260323t142812c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260323t142812c51s4001-C,tan20260323t142812c51s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260323t202440c23s4001-A,tan20260323t202440c23s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260324t115823c02s4001-A,tan20260324t115823c02s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260324t115823c02s4001-B,tan20260324t115823c02s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260324t194701c82s4001-A,tan20260324t194701c82s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260324t194701c82s4001-B,tan20260324t194701c82s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t064231c32s4001-A,tan20260325t064231c32s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190536c19s4001-A,tan20260325t190536c19s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190536c19s4001-B,tan20260325t190536c19s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190536c19s4001-C,tan20260325t190536c19s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-A,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-B,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-C,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-D,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-E,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-F,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-G,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-H,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-I,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-J,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260325t190642c99s4001-K,tan20260325t190642c99s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t013515c59s4001-A,tan20260326t013515c59s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-A,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-B,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-C,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-D,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-I,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-J,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-K,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-L,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-M,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-Q,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t042725c81s4001-R,tan20260326t042725c81s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t153947c18s4001-A,tan20260326t153947c18s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t153947c18s4001-B,tan20260326t153947c18s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260326t153947c18s4001-C,tan20260326t153947c18s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260328t155037c04s4001-A,tan20260328t155037c04s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260329t180027c43s4001-A,tan20260329t180027c43s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260330t062414c53s4001-A,tan20260330t062414c53s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260330t062414c53s4001-B,tan20260330t062414c53s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-A,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-B,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-C,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-D,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-E,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-F,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-G,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-H,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-I,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-J,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-K,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-L,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-M,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-N,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-O,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-P,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-Q,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-R,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-T,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-U,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-V,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-W,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-X,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260402t042837c73s4001-Y,tan20260402t042837c73s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260403t082652c86s4001-A,tan20260403t082652c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260403t082652c86s4001-B,tan20260403t082652c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260403t082652c86s4001-C,tan20260403t082652c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260404t122945c13s4001-D,tan20260404t122945c13s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260404t122945c13s4001-F,tan20260404t122945c13s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260404t122945c13s4001-J,tan20260404t122945c13s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260404t123113c57s4001-A,tan20260404t123113c57s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260405t084337c45s4001-A,tan20260405t084337c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260405t084337c45s4001-B,tan20260405t084337c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260405t084337c45s4001-C,tan20260405t084337c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260405t084337c45s4001-D,tan20260405t084337c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260405t084337c45s4001-E,tan20260405t084337c45s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260406t063500c37s4001-A,tan20260406t063500c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260406t063500c37s4001-B,tan20260406t063500c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260406t063500c37s4001-C,tan20260406t063500c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260406t063500c37s4001-D,tan20260406t063500c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260406t063500c37s4001-E,tan20260406t063500c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260406t063558c50s4001-A,tan20260406t063558c50s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260406t063558c50s4001-B,tan20260406t063558c50s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260406t093434c80s4001-A,tan20260406t093434c80s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260407t120234c86s4001-A,tan20260407t120234c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260407t120234c86s4001-B,tan20260407t120234c86s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260408t095123c44s4001-A,tan20260408t095123c44s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260409t073416c54s4001-A,tan20260409t073416c54s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260409t091304c26s4001-A,tan20260409t091304c26s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260410t052726c20s4001-A,tan20260410t052726c20s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260410t052726c20s4001-B,tan20260410t052726c20s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260410t052726c20s4001-C,tan20260410t052726c20s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260410t150000c53s4001-A,tan20260410t150000c53s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260410t174936c95s4001-A,tan20260410t174936c95s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260412t011145c31s4001-A,tan20260412t011145c31s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260412t011320c40s4001-A,tan20260412t011320c40s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260412t101358c58s4001-A,tan20260412t101358c58s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260413t080131c33s4001-A,tan20260413t080131c33s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260413t093506c28s4001-A,tan20260413t093506c28s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260413t093506c28s4001-B,tan20260413t093506c28s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260413t093607c47s4001-A,tan20260413t093607c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260413t093607c47s4001-B,tan20260413t093607c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260413t093607c47s4001-C,tan20260413t093607c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260413t093607c47s4001-D,tan20260413t093607c47s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260414t120131c94s4001-A,tan20260414t120131c94s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260415t094921c69s4001-A,tan20260415t094921c69s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260416t090727c93s4001-A,tan20260416t090727c93s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260416t121539c57s4001-A,tan20260416t121539c57s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-A,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AB,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AC,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AD,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AE,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AF,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AG,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AI,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AJ,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AK,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AL,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AM,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AN,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-AO,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-C,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-D,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-E,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-G,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-H,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-I,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-J,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-L,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-M,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-N,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-P,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-Q,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-R,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-S,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-V,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-W,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-X,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-Y,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t082701c11s4001-Z,tan20260417t082701c11s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t100328c44s4001-A,tan20260417t100328c44s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260417t192203c08s4001-B,tan20260417t192203c08s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260418t061639c37s4001-A,tan20260418t061639c37s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260418t062026c70s4001-A,tan20260418t062026c70s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260418t062026c70s4001-B,tan20260418t062026c70s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260418t074747c34s4001-A,tan20260418t074747c34s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260418t074747c34s4001-B,tan20260418t074747c34s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260419t011156c19s4001-A,tan20260419t011156c19s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-A,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-AA,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-AB,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-AC,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-AD,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-AE,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-AF,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-AG,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
tan20260424t082511c52s4001-AH,tan20260424t082511c52s4001,ok,,1,1,1,1,1,1,1,1,1,1,1,1,1
