plume_id,status,reason,mask_positive_pixels,mask_center20_sum,s2_0_std_512,s2_-7_std_512,s2_prev2_std_512,s2_prev3_std_512,s2_-90_std_512,s2_-360_std_512,resized_512x512_path
ang20191007t193705-H,ok,,66,66,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-H/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-H/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-H/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-H/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-H/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-H/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-H/resized_512x512.tif
ang20191007t193705-I,ok,,330,218,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-I/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-I/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-I/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-I/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-I/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-I/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t193705-I/resized_512x512.tif
ang20191007t195115-A,ok,,234,96,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-A/resized_512x512.tif
ang20191007t195115-F,ok,,328,154,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-F/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-F/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-F/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-F/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-F/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-F/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-F/resized_512x512.tif
ang20191007t195115-G,ok,,52,52,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-G/resized_512x512.tif
ang20191007t195115-H,ok,,82,82,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-H/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-H/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-H/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-H/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-H/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-H/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t195115-H/resized_512x512.tif
ang20191007t200647-A,ok,,142,90,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-A/resized_512x512.tif
ang20191007t200647-B,ok,,182,127,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-B/resized_512x512.tif
ang20191007t200647-G,ok,,140,62,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-G/resized_512x512.tif
ang20191007t200647-J,ok,,267,165,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-J/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-J/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-J/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-J/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-J/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-J/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-J/resized_512x512.tif
ang20191007t200647-K,ok,,187,118,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-K/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-K/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-K/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-K/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-K/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-K/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t200647-K/resized_512x512.tif
ang20191007t201917-A,ok,,181,145,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-A/resized_512x512.tif
ang20191007t201917-B,ok,,202,175,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-B/resized_512x512.tif
ang20191007t201917-C,ok,,48,48,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-C/resized_512x512.tif
ang20191007t201917-D,ok,,160,108,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-D/resized_512x512.tif
ang20191007t201917-E,ok,,153,102,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-E/resized_512x512.tif
ang20191007t201917-F,ok,,74,74,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-F/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-F/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-F/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-F/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-F/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-F/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-F/resized_512x512.tif
ang20191007t201917-G,ok,,130,102,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191007t201917-G/resized_512x512.tif
ang20191008t151045-B,ok,,154,141,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-B/resized_512x512.tif
ang20191008t151045-C,ok,,35,35,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-C/resized_512x512.tif
ang20191008t151045-D,ok,,163,82,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t151045-D/resized_512x512.tif
ang20191008t153517-6,ok,,584,146,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-6/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-6/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-6/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-6/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-6/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-6/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-6/resized_512x512.tif
ang20191008t153517-A,ok,,48,48,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-A/resized_512x512.tif
ang20191008t153517-B,ok,,87,76,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t153517-B/resized_512x512.tif
ang20191008t160209-A,ok,,129,91,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-A/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-A/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-A/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-A/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-A/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-A/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-A/resized_512x512.tif
ang20191008t160209-B,ok,,156,99,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-B/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-B/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-B/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-B/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-B/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-B/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-B/resized_512x512.tif
ang20191008t160209-C,ok,,338,102,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-C/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-C/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-C/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-C/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-C/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-C/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-C/resized_512x512.tif
ang20191008t160209-D,ok,,62,60,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t160209-D/resized_512x512.tif
ang20191008t165855-D,ok,,510,74,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-D/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-D/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-D/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-D/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-D/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-D/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-D/resized_512x512.tif
ang20191008t165855-E,ok,,102,93,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-E/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-E/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-E/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-E/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-E/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-E/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-E/resized_512x512.tif
ang20191008t165855-F,ok,,193,74,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-F/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-F/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-F/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-F/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-F/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-F/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-F/resized_512x512.tif
ang20191008t165855-G,ok,,55,55,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-G/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-G/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-G/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-G/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-G/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-G/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-G/resized_512x512.tif
ang20191008t165855-H,ok,,131,120,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-H/s2_0_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-H/s2_-7_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-H/s2_prev2_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-H/s2_prev3_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-H/s2_-90_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-H/s2_-360_std_512.tif,/diniuvol/yuyao/s2_gee_legacy_notebook_6time_std512/ang20191008t165855-H/resized_512x512.tif
